,Car_Kilometers,Car_Engine_Sizes,Car_Seat_Numbers,Car_Models_LX,Car_Models_Land Cruiser,Car_Models_Range Rover,Car_Models_S Class,Car_Brands_Brand:Lexus,Car_Brands_Brand:Mercedes,Car_Brands_Brand:Range Rover,Car_Gear_Types_Automatic,Car_Gear_Types_CVT,Car_Drivetrains_AWD,Car_Drivetrains_Double (4x4),Car_Drivetrains_FWD,Car_Extensions_500,Car_Exterior_Colors_Black,Car_Interior_Colors_Camel,Car_Interior_Colors_Grey,Car_Origins_Saudi
341,1.3330787801852373,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
342,-0.30916498614342947,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
343,0.09849009569235218,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
344,-0.32456552110093173,0.03370732916342165,-2.176051424994682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
345,2.3056288231315696,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
346,1.42439685738582,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
347,-0.7196581069415692,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
348,-0.020853616261517032,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
349,-0.4063052168035555,-1.0305240723167188,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
350,1.7131881897393075,-1.0305240723167188,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
351,-0.129909436976838,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
352,-0.11071093811382703,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
353,0.41862506423305995,0.03370732916342165,-2.176051424994682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
354,1.1252132941260502,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
355,-0.7305303003194265,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
356,0.23434034308170146,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
357,1.1816819223035586,-1.0305240723167188,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
358,0.28146013703026534,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
359,-0.4685542625735139,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
360,-0.1714992285355128,-1.0305240723167188,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
361,-0.3024037756742821,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
362,-0.4796560032203855,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
363,0.22063011074148603,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
364,-0.4986040868808354,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
365,-0.23178668855207657,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
366,-0.560164490843751,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
367,-0.5668422295787113,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
368,-0.0972928568432661,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
369,-0.1791786280807172,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
370,-0.2602088140427515,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
371,0.5605687482180606,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
372,-0.29080120462228853,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
373,-0.12773917188797587,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
374,-0.6845791106494807,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
375,-0.3276957111329444,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
376,-0.07392077127090493,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
377,-0.43209798266733984,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
378,-0.2281974039820354,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
379,0.40633385137402356,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
380,-0.4879405728384456,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
381,0.5673090907536611,0.12239327928676677,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
382,-0.7969320648651883,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
386,0.733292634184519,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
387,0.595480801041775,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
388,1.770741950461247,0.03370732916342165,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
389,-0.3061600037126973,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
390,-0.18368610172681543,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
391,-0.05084083676819828,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
392,1.4115839461881148,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
393,-0.5369176128726704,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
394,-0.20622346995730653,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
395,1.4085998316909294,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
396,-0.17702923092540185,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
397,-0.4488966691724744,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
398,1.3873145394732433,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
399,1.2484801775867087,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
400,0.49988479746410847,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
401,1.4575560037916073,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
402,1.3588089422483813,1.0092527805202172,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
403,-0.43460213469294995,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
404,1.1677838785614223,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
405,1.7989971324835479,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
406,-0.42999032137911797,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
407,0.049283508389113224,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
408,0.7316440674343255,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
409,1.2525911604954185,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
410,0.9661370366991671,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
411,0.48805267914310063,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
412,0.95532744712195,1.0092527805202172,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
413,2.1633095163427276,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
414,2.1282096521170923,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
415,-1.2494740717600314,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
416,4.474954854984074,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
417,-0.4273609617522273,2.339542032370393,-2.176051424994682,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
418,6.175879250446206,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
419,1.453987587155113,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
420,3.334835305657331,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
421,2.8121561741118577,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
422,0.34539948541751053,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
423,1.5520251389577493,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
424,3.2337092996897754,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
425,1.0260906097789828,1.0092527805202172,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
426,0.7087519443335397,1.0092527805202172,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
427,2.058260338868383,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
428,0.29189410380364084,1.0092527805202172,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
429,0.5487157619635059,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
430,0.5728808290106436,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
431,1.1213109905528078,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
432,0.5986944628079747,1.0092527805202172,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
433,1.5744999033876002,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
434,1.7857668626149077,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
435,1.0394043513818099,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
436,0.9975015408199338,1.0092527805202172,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True
437,-1.5614288103504128,3.4037734338505334,-2.176051424994682,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
438,-0.18439561146740496,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
439,1.594053157120906,3.4037734338505334,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
440,-0.7315945649303108,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
441,-0.3935340414729439,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
442,-0.10699644594250533,1.0092527805202172,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
443,-1.5621591880245491,3.4037734338505334,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
444,2.557379573439574,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
445,1.6964521070348133,3.4037734338505334,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
446,0.6174964709335974,-0.1436645710832682,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
447,1.5122717255511886,3.4037734338505334,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
448,1.1555970053701197,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
449,-0.05737249996833136,2.339542032370393,-2.176051424994682,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
450,0.5405563999467262,3.4037734338505334,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
451,-0.8853494993027725,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
452,0.7863389212603601,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
453,-0.9769805955065564,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
454,-0.03141279063617306,3.4037734338505334,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
455,-0.7061565539368213,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
456,1.9503105186310397,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
457,0.004041828459756962,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
458,-0.5620008689958651,3.4037734338505334,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
459,-0.6059487370453228,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
460,-0.5025481263211714,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
461,-0.09076119364313302,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
462,-1.4994719156501088,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
463,-0.5233534560672821,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
464,-0.170059341120787,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
465,-0.7152549729632047,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
466,-0.6816575999529355,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
467,-0.5168635287342426,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
468,-1.6169375135847706,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
469,-0.2220204956521971,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
470,-1.5421677076867615,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
471,-0.8626034517368139,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
472,0.07586925572767406,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
473,-0.25699515227655184,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
474,-0.651607775645614,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
475,-0.6646919699794269,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
476,-0.875082475997771,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
477,-0.044643060504813224,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
478,-0.8171530924719901,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
479,-0.9040471677606614,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
480,-0.1960190504529453,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
481,-0.5163418303955738,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
482,-0.4456204036056345,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
483,-0.3460594926540853,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
484,-0.6996248907366882,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
485,-0.17988813782130672,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
486,-0.4843721562019512,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
487,-1.6302929910546913,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
488,-0.7192824841377277,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
489,-0.3767770908349028,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
490,-0.8480376341211816,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
491,-0.5027776735901857,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
492,-0.6006274139909012,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
493,-0.309957967618206,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
494,-0.7433223435835848,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
495,-0.2471663555760321,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
496,-0.11832773385839115,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
497,1.2241899029382903,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
498,-0.3251915591073342,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
499,-0.220184117500083,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
500,-0.3712888243121073,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
501,-0.013362028118233407,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
502,0.030648443731864542,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
503,-0.35634738389263354,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
504,-0.2868989010490461,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
505,0.184758132974621,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
506,-0.08758926774402687,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
507,-0.30805898566545165,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
508,-0.35006613589506147,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
509,-0.033896074728236435,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
510,-0.3983962699893369,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
511,-0.5210788513106863,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
512,-0.7883553441774737,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
513,-0.3173243481602091,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
514,-0.7769197165938541,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
515,-0.4780283044037389,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
516,-0.20991709419508148,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
517,-0.3609383292729188,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
518,-0.91606709748359,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
519,-0.34480741664128023,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
520,-0.17813523140337964,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
521,-0.24608122303160104,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
522,-0.1881309715722734,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
523,-0.34061296199838326,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
524,-0.04802366573938689,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
525,-0.28614765544136306,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
526,-0.41198129472827183,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
527,0.289536027312858,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
528,-0.6664657443309008,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
530,-0.946659488063127,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
531,0.36461885221406826,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
532,0.4704818790967363,-0.7644662219466837,1.5136995171476955,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
533,-0.7935305916970679,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
534,-0.7101423292442507,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
535,-1.1025220837238106,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
536,0.33836699181225544,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
537,0.30919362071389744,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
538,0.759273211450224,2.6055998827404276,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
539,-0.89217331357256,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
540,-1.0333866198834243,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
541,1.3197441706488635,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
542,0.08768050611513514,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
543,2.19027088648513,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
544,1.3849773309160072,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
545,1.7412555603596878,1.0979387306435624,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
546,-0.71573493543478,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
547,-0.46291992051589115,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
548,-0.5500018072064832,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
549,-0.6179477988347046,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
550,-0.6040080192254749,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
551,-0.592175900904467,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
552,-0.5791751783048412,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
553,-0.5569090932104578,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
554,-0.6228517632181911,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
555,-0.7000839852747167,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
